id,Debt_to_Income_Ratio,Hard_Inquiries,Missed_Payments,Total_Outstanding_Debt,Loan_Deferrals,Early_Warning_Event,Change_in_FICO_Score,annual_inc,LOR,home_ownership,Age,Change_in_Employment_Status,Significant_Drop_in_Savings
67799130,20.5678836,0,1,30858.03105,0,0,46,30000,173,RENT,48,0,442.7791747
67799138,25.10978723,3,0,50417.65508,0,0,7,38400,180,RENT,28,0,1882.471985
67799146,13.70851452,1,0,60595.08948,1,0,12,145600,231,RENT,51,1,1126.438374
67799156,13.02740052,3,0,69069.37489,0,0,-51,60000,250,RENT,58,0,319.8671049
67799168,27.22655509,1,1,45177.83763,1,0,-12,40000,102,RENT,26,0,7566.239559
67799184,24.61114001,1,0,59370.78891,2,0,5,72000,209,RENT,47,0,95.72370465
67799187,14.12021092,1,0,49889.03987,1,0,43,86000,183,MORTGAGE,49,0,88.7367399
67799189,48.61145992,0,1,21913.94673,0,0,-16,180000,190,OWN,44,0,7689.797372
67799219,1.478039999,1,0,27705.13998,2,0,4,120000,170,MORTGAGE,41,0,500.5678819
67799220,45.39745004,1,1,62709.09267,0,0,37,53000,218,MORTGAGE,27,0,28.34903937
67799237,14.23233411,2,1,67362.83666,0,0,32,150000,117,RENT,37,0,1013.406281
67799244,24.14851681,1,0,18215.65772,0,0,12,140000,176,OWN,41,0,493.4011691
67799253,33.40622499,2,2,55005.93867,0,0,-18,85000,150,MORTGAGE,65,0,3277.938311
67799285,28.10880917,3,0,54034.74944,0,0,16,60000,113,RENT,28,0,584.6258295
67799297,20.61293732,1,0,37961.81463,2,0,5,78379,259,MORTGAGE,52,0,3398.48489
67799319,18.51448303,2,0,38117.22462,0,0,-36,117000,167,MORTGAGE,46,0,1513.384621
67799334,24.59328891,1,1,34153.01176,0,0,-6,67000,115,OWN,22,0,3269.911479
67799345,43.82524363,1,0,21183.26614,1,0,17,100000,512,MORTGAGE,47,0,1903.42253
67799355,34.90695177,0,0,34191.14824,0,0,45,80000,173,MORTGAGE,37,0,2819.584527
67799374,11.79709153,3,1,60445.07282,2,0,-23,70000,144,RENT,52,0,1228.702732
67799380,55.47513375,1,1,44741.67352,2,0,26,66650,135,RENT,39,0,1093.269422
67799390,7.677377226,3,1,61008.85805,0,0,-18,34000,161,RENT,50,0,1211.487417
67799451,48.39746397,1,1,19980.93856,0,0,-2,60000,149,MORTGAGE,30,0,2719.384422
67799478,36.76934379,1,1,56594.33418,0,0,-12,75000,257,RENT,42,0,1168.084839
67799482,8.133912099,1,1,61662.94993,0,0,58,40000,182,RENT,43,0,690.1144986
67799492,45.55342932,2,1,10800.56181,0,0,19,89000,115,RENT,33,0,3328.010949
67799495,37.40042746,2,1,42096.2769,0,0,24,92500,338,OWN,38,0,1071.677094
67799530,34.03905932,1,0,55158.86816,1,0,-21,65000,130,RENT,36,0,1184.997428
67799534,14.67751625,1,0,69545.69581,0,0,16,54000,174,MORTGAGE,50,0,171.7168
67799567,26.73100011,2,0,29315.471,0,0,-36,80000,217,MORTGAGE,38,0,912.9242783
67799595,16.04547427,1,0,70808.51475,2,0,-76,95000,290,MORTGAGE,40,0,3458.090914
67799606,30.50549186,3,0,56579.75982,0,0,41,115000,61,MORTGAGE,45,0,282.4797749
67799626,10.38975524,0,0,34958.79012,0,0,-12,60000,138,RENT,42,0,1266.264462
67799635,58.56177791,0,0,64891.33683,0,0,20,42000,356,MORTGAGE,31,1,5193.246465
67799659,28.27729283,0,0,84541.91276,0,0,79,65000,113,RENT,39,0,525.5199097
67799721,21.34916004,0,0,44968.18701,2,0,-3,135000,101,OWN,45,0,3487.081117
67799729,35.59589768,1,2,43729.76801,0,0,53,85000,98,RENT,57,0,1661.230883
67799787,57.34595734,0,1,35719.64368,0,0,-63,26000,349,RENT,18,0,882.6986797
67799800,16.39735907,1,0,77574.5611,2,0,-18,67600,257,RENT,36,0,7117.16045
67799812,41.38082019,1,1,39057.23835,0,0,15,85000,185,RENT,35,0,2553.804378
67799827,29.33154219,3,0,35467.04065,2,0,-4,57000,285,RENT,32,0,763.3284382
67799837,24.20795674,1,0,40638.06251,1,0,17,36860,171,MORTGAGE,23,0,433.368128
67799847,2.71267522,3,0,40814.68343,2,0,-30,109000,155,MORTGAGE,49,0,4213.472381
67799878,33.06799194,1,0,41324.21301,1,0,62,123000,351,MORTGAGE,47,0,1790.229168
67799881,40.27180855,1,1,38167.2549,2,0,46,66000,217,RENT,46,0,74.57189264
67799884,49.02794232,1,0,39260.26766,0,0,20,98000,146,RENT,38,0,1116.572068
67799895,40.97408355,2,0,52148.77593,1,0,-30,75000,171,RENT,35,0,1172.836677
67799901,23.16596705,3,0,70246.05235,0,0,1,30000,90,MORTGAGE,30,0,2987.251641
67799919,13.81653362,1,0,35120.5635,2,0,32,85000,195,RENT,44,0,544.5993225
67799932,3.142629741,1,0,30457.88593,0,0,-17,61000,83,RENT,31,0,1224.370256
67799945,42.13183686,0,0,54894.78945,1,0,46,40000,66,RENT,47,0,165.97407
67799952,33.24209356,1,0,57994.29385,0,0,12,131000,325,RENT,29,0,264.1085319
67799962,26.13980629,0,0,73114.1878,2,0,-5,55000,214,RENT,55,0,3159.455419
67799993,13.59779487,1,0,71132.31228,0,0,29,113000,113,RENT,39,0,1483.399202
67799996,5.855693161,1,2,26222.3579,2,0,-24,73000,171,MORTGAGE,36,0,975.5900765
67799999,60.14318584,0,2,20035.52718,1,0,-9,53000,131,MORTGAGE,35,0,619.1749976
67800011,54.25829503,1,0,58481.8104,2,0,-48,45000,134,MORTGAGE,44,0,1262.925709
67800027,62.98113017,3,0,58078.50117,0,0,-62,60000,183,RENT,60,0,1657.965795
67800031,26.23930633,2,0,55888.72519,0,0,-27,58000,162,MORTGAGE,51,0,8317.189729
67800058,13.72339048,0,0,41557.49479,0,0,-22,55000,149,RENT,31,0,2795.8968
67800059,21.20534064,1,0,65591.4651,0,0,20,101000,236,RENT,39,0,948.7866015
67808259,14.37831667,2,1,34331.94362,0,0,-11,33000,191,MORTGAGE,42,0,1626.01544
67808279,16.49703163,1,0,80103.09811,1,0,19,20930,41,OWN,42,0,1005.892914
67808294,35.0723448,1,1,54085.73176,0,0,-49,75000,133,MORTGAGE,53,0,1613.669701
67808313,12.3676714,1,0,38940.05004,0,0,10,135000,235,MORTGAGE,37,0,2081.644212
67808353,30.01301291,2,0,36702.33055,2,0,-44,80000,147,RENT,32,0,7405.358778
67808367,8.817666749,0,1,52927.34534,0,0,-15,20000,250,RENT,46,0,2630.945378
67808490,28.13573236,0,1,48803.0293,0,0,29,70000,172,MORTGAGE,45,1,2388.822039
67808516,26.2760454,3,0,47948.10346,0,0,-10,65000,81,RENT,34,0,203.4672433
67808518,57.17220353,1,0,30346.64343,1,0,-32,70000,177,MORTGAGE,22,0,769.3253942
67808668,9.78792866,1,0,47573.25797,2,0,37,45000,182,RENT,60,0,658.9992879
67808771,18.09084106,2,1,62401.21854,2,0,27,147500,138,RENT,54,0,212.0593891
67808837,19.18929724,0,0,38677.39321,2,0,44,70000,142,MORTGAGE,32,0,4108.890673
67808848,43.78854505,0,0,53843.39854,0,0,-37,46800,153,MORTGAGE,39,0,3355.789766
67808878,27.65704823,3,1,66783.38832,0,0,-54,100000,98,MORTGAGE,40,0,3123.401388
67808913,36.00801505,1,1,59451.57853,1,0,45,85000,124,MORTGAGE,46,0,388.5547527
67808942,29.82037471,0,1,31849.89248,2,0,-39,72000,91,RENT,37,0,1831.12097
67808953,11.0321254,3,0,54820.15781,1,0,0,75000,170,MORTGAGE,36,0,1498.834948
67808970,15.18890753,2,1,71973.68653,0,0,-4,90000,257,MORTGAGE,39,0,1896.295249
67808994,39.03282385,2,2,57458.80645,0,0,-37,95000,150,MORTGAGE,50,0,197.2454817
67808995,33.11068861,1,1,67703.28927,0,0,-11,130000,187,MORTGAGE,46,0,424.1786813
67808997,20.08776114,2,0,64702.09559,0,0,28,66352,139,MORTGAGE,30,0,660.5252862
67808998,4.89796173,3,0,32925.66154,0,0,-17,90000,226,MORTGAGE,43,0,1271.966238
67809007,12.33067777,0,0,76703.41243,0,0,-37,50000,278,OWN,34,0,1762.450896
67809011,33.49205798,2,1,68806.62015,1,0,3,65000,79,RENT,41,0,728.239686
67809013,13.97202807,0,0,45754.26183,1,0,-61,35000,171,MORTGAGE,20,0,232.4625772
67809021,22.98387467,0,0,48660.17785,0,0,9,85000,102,MORTGAGE,38,0,1415.611717
67809024,41.54026028,2,1,36592.29939,1,0,18,175000,299,RENT,53,0,122.6084835
67809048,33.25062049,1,1,34478.22077,0,0,-14,100000,161,MORTGAGE,29,1,904.0086402
67809049,42.65177979,2,0,52239.18076,0,0,24,65000,173,MORTGAGE,36,0,90.30161374
67809081,66.09010846,1,1,46200.79927,0,0,-2,85000,178,RENT,53,0,493.8537465
67809110,29.30990674,2,1,27692.28868,1,0,-8,65000,243,RENT,57,0,233.4000956
67809111,1.333812559,0,0,55252.33246,2,0,-31,81000,268,MORTGAGE,48,0,1182.467388
67809119,33.71225654,1,0,57657.83244,1,0,29,80000,219,RENT,56,1,536.7141234
67809125,51.70278546,2,1,54485.39648,0,0,-14,50000,133,MORTGAGE,52,0,112.5422331
67809140,5.722794469,2,0,54354.1132,0,0,-8,190000,339,MORTGAGE,23,0,708.0670858
67809188,64.35601389,2,0,52497.91081,1,0,20,108000,143,OWN,46,0,4463.793125
67809197,44.02367281,0,0,55237.69522,1,0,-25,150000,116,OWN,42,0,3695.359857
67809199,7.90947255,2,1,57584.755,2,0,-23,55000,235,RENT,30,0,4288.223954
67809205,26.41188058,1,1,41219.0741,2,0,0,180000,172,MORTGAGE,23,0,993.8450348
67809209,14.50596761,2,0,31009.11442,0,0,-48,40500,133,RENT,48,0,4221.000876
67809210,34.46424576,1,0,54788.78144,0,0,11,80000,149,RENT,39,0,6052.615419
67809234,12.05782594,3,0,52271.65337,0,0,-1,75000,179,MORTGAGE,41,0,6342.288881
67809254,51.77780424,1,1,56795.44816,2,0,-50,75000,191,MORTGAGE,46,0,265.2858745
67809259,22.90506179,1,0,67073.6845,0,0,-17,137790,113,MORTGAGE,34,0,820.5200039
67809266,21.15046096,0,2,49482.11649,0,0,-12,109000,195,MORTGAGE,36,0,1194.765282
67809302,19.62787208,1,0,48003.63309,1,0,37,59613,113,MORTGAGE,37,0,2131.829623
67809321,18.23617539,1,0,57024.9268,2,0,63,75000,208,MORTGAGE,33,0,2834.762452
67809329,25.22517475,3,1,34692.60515,0,0,-25,46000,94,MORTGAGE,59,0,4601.255482
67809330,4.065240919,1,0,50627.77756,1,0,-26,85000,355,MORTGAGE,50,0,6331.121007
67809333,35.78187964,0,2,48465.99819,2,0,43,45000,139,MORTGAGE,47,0,2939.235187
67809356,15.55032617,1,1,63147.66669,0,0,11,70000,138,RENT,46,1,549.5006102
67809365,42.35698185,0,0,43122.00613,0,0,106,20000,339,RENT,39,0,1420.196843
67809368,44.49458737,3,0,47666.00089,2,0,-6,35000,129,MORTGAGE,18,0,848.3358811
67809379,34.95493881,3,1,12688.65147,0,0,30,45000,194,MORTGAGE,62,0,4006.220244
67809393,31.59843982,1,0,42079.76313,1,0,71,18000,144,RENT,37,0,1367.549692
67809411,49.76468744,1,1,49873.20661,0,0,-37,47600,127,RENT,49,0,3883.505762
67809420,35.30190604,2,0,36628.09465,1,0,-29,30600,119,RENT,50,0,7318.050961
67809429,34.85232078,1,0,48165.95597,2,0,13,62000,198,MORTGAGE,39,0,678.3206013
67809442,39.83673609,2,1,70083.0806,1,0,-1,96000,209,MORTGAGE,62,0,59.32293075
67809461,65.35663036,0,2,22009.76712,1,0,5,80000,71,RENT,51,0,482.4172971
67809470,6.796828776,1,1,61393.86158,0,0,-23,127500,293,RENT,33,0,2041.892968
67809480,44.71709888,1,0,58426.24953,1,0,-1,39000,142,OWN,49,0,3311.937486
67809515,11.58917338,2,2,48601.0485,0,0,-11,125000,276,RENT,52,0,2759.877898
67809516,28.14333491,0,1,14828.47273,1,0,16,85000,110,MORTGAGE,40,0,3248.746412
67809521,11.95674094,1,0,61740.26714,0,0,28,72000,306,MORTGAGE,47,0,5170.392739
67809522,19.88856232,1,0,43561.43299,0,0,-45,155000,304,MORTGAGE,38,0,508.1929854
67809532,7.044139226,1,0,53162.63061,0,0,38,49000,86,MORTGAGE,36,0,102.6857387
67809538,45.51597929,3,0,35482.27336,0,0,1,237510,351,MORTGAGE,42,0,796.0911071
67809567,37.96257121,1,1,38866.14009,0,0,-5,96000,121,MORTGAGE,38,0,2602.596003
67809593,44.06461861,0,0,74340.23174,0,0,33,60000,333,RENT,19,0,67.15402178
67809665,6.948792612,0,0,43594.79644,0,0,26,126000,219,MORTGAGE,56,0,336.0520899
67809666,50.95985613,0,0,72692.85538,0,0,12,43900,188,MORTGAGE,53,0,5310.156393
67809676,14.93362463,3,3,43566.6462,0,0,1,400000,221,MORTGAGE,32,0,1371.073808
67809679,31.47209806,1,1,43386.44472,1,0,16,70200,178,MORTGAGE,37,0,2043.867505
67809696,10.38741879,1,0,28732.73179,0,0,58,118000,234,MORTGAGE,30,0,198.0055432
67809697,59.29483893,1,1,57459.82982,0,0,33,71000,321,MORTGAGE,25,0,1719.786869
67809703,14.93231652,1,0,47068.96612,0,0,20,22000,272,RENT,30,0,3743.411488
67809714,17.29695766,0,0,47914.64829,0,0,-17,157000,271,MORTGAGE,41,0,4654.505663
67809746,53.97535653,1,0,44305.86396,0,0,-19,300000,200,MORTGAGE,44,0,1197.744307
67809750,20.63811667,1,0,35124.08084,0,0,-22,41000,195,RENT,31,0,1767.999155
67809751,55.49298642,1,1,59384.80929,0,0,-37,75072,78,MORTGAGE,37,0,2617.168196
67809760,26.46961652,2,0,49079.78552,0,0,25,44000,94,RENT,43,1,1018.259555
67809781,20.75219743,1,3,62120.10681,1,0,4,75000,150,MORTGAGE,34,0,691.2297559
67809791,5.368011974,1,1,35837.7129,2,0,11,50000,317,OWN,45,0,186.4577144
67809810,44.52027338,3,0,53586.01095,2,0,-49,65000,125,OWN,31,0,434.8852942
67809811,30.79636847,0,1,39331.48809,0,0,-23,72000,225,RENT,61,0,8111.660844
67809843,62.01983384,0,2,42731.35726,0,0,-4,220000,244,MORTGAGE,34,0,4098.418413
67809872,15.90906528,1,0,42554.70475,0,0,-35,27000,133,RENT,37,0,850.6189764
67809907,36.46050375,2,0,34361.59739,0,0,-35,144800,258,MORTGAGE,30,0,3547.135744
67809946,19.76561347,2,0,74864.73436,0,0,-29,52600,124,RENT,20,0,2894.505317
67809959,56.60612913,1,0,15446.03229,2,0,15,47000,174,RENT,44,0,6854.114205
67809981,21.27014779,0,1,31660.04377,1,0,-5,90000,214,RENT,42,0,1730.272535
67809984,31.77348235,3,1,57020.73467,0,0,46,68000,356,OWN,34,0,2413.170645
67810000,45.4146483,1,0,39046.0409,0,0,34,60000,169,RENT,40,0,3245.824215
67810022,54.52664385,2,0,49542.7485,0,0,-10,79500,314,MORTGAGE,25,0,647.7335173
67810025,60.96707304,1,0,49568.1515,0,0,58,36816,164,RENT,41,0,2431.811733
67810037,5.406479784,0,0,57455.91485,0,0,-17,108000,280,MORTGAGE,65,0,3318.241305
67810065,45.87949192,2,0,51228.18707,1,0,14,65000,250,MORTGAGE,38,0,1450.873081
67810078,27.97013575,0,0,44169.38502,0,0,16,87000,228,MORTGAGE,35,0,1390.466776
67810084,30.72771085,1,1,51941.42333,0,0,-33,50000,200,MORTGAGE,46,0,1163.830955
67810095,32.62316155,0,0,47322.76032,0,0,-59,40000,178,RENT,34,0,465.8921339
67810134,10.72252664,1,1,75417.39311,0,0,26,33280,183,RENT,41,0,3585.40055
67810142,37.70639819,1,0,41365.51777,0,0,-28,65000,252,OWN,42,0,1395.317976
67810172,16.40530396,3,1,58330.57254,0,0,-3,33000,242,MORTGAGE,30,0,289.2426818
67810189,9.330735259,0,0,63703.76764,0,0,12,37440,90,MORTGAGE,48,0,4912.143133
67810191,42.91885185,2,1,30177.99175,0,0,-1,100000,219,MORTGAGE,51,0,3726.308166
67810214,43.91404412,0,1,33307.52945,0,0,20,85000,211,MORTGAGE,32,0,1099.112512
67810236,49.07174736,1,1,78961.27912,0,0,14,63000,232,RENT,48,0,3044.596418
67810265,23.37500977,2,0,39844.26343,0,0,16,80000,324,RENT,49,0,363.5221729
67810268,27.35386106,0,1,47392.7074,0,0,11,42000,139,RENT,40,0,7142.201841
67810287,53.38089236,1,0,49426.46421,2,0,-44,68000,311,MORTGAGE,55,1,178.1090417
67810315,49.7765242,2,0,44415.68562,0,0,1,62000,170,RENT,56,0,4269.55924
67810356,19.63923232,1,1,51815.90708,0,0,14,54000,135,RENT,34,0,12329.04619
67810357,20.69828162,2,1,37808.07774,0,0,69,75000,147,RENT,45,0,684.7012295
67810374,30.92807852,2,0,46643.08696,0,0,12,40000,157,MORTGAGE,45,0,3341.051455
67810380,64.64823574,2,0,20431.9065,2,0,-5,119500,211,RENT,49,0,4904.632586
67810385,22.01679526,3,0,48254.74072,2,0,20,90000,182,RENT,45,0,6096.038807
67810393,32.8308011,1,0,55022.88523,0,0,-20,40000,215,OWN,50,0,2551.173984
67810395,33.25299876,2,0,64389.1289,2,0,42,200000,160,MORTGAGE,43,0,1935.504592
67810412,21.43248981,1,0,67214.35569,1,0,-3,70000,144,MORTGAGE,64,0,220.8782052
67810413,57.29618857,2,0,44340.57698,2,0,-7,89110,249,RENT,40,0,1266.789351
67810433,20.51938112,1,0,62609.05432,0,0,-43,34000,109,MORTGAGE,31,0,1002.727993
67810454,34.13790662,1,0,32733.11499,1,0,-14,85000,110,MORTGAGE,49,0,44.38609772
67810467,36.96540054,1,1,42239.72434,0,0,-2,40000,51,RENT,37,0,672.4394422
67810481,32.98240899,3,0,52736.2903,1,0,52,70000,286,MORTGAGE,35,0,2719.634784
67810502,16.97069303,2,0,53493.41111,0,0,-12,190000,265,MORTGAGE,40,0,725.4650874
67810521,56.3401534,2,0,47324.25452,2,0,-2,35000,38,RENT,44,0,68.2545527
67810549,1.019630573,3,1,78031.54086,2,0,21,66000,143,RENT,34,0,2942.551969
67810550,24.97573701,0,0,57962.48186,0,0,-25,115000,248,MORTGAGE,48,0,3304.468042
67810552,28.1969374,3,0,72274.80815,0,0,-14,1000000,219,RENT,36,0,55.11175278
67810555,40.25825427,2,0,41123.94204,2,0,39,29424,212,MORTGAGE,48,0,3615.632099
67810556,19.53829395,3,0,35416.42422,0,0,-21,400000,393,MORTGAGE,44,0,1940.288807
67810561,39.93321233,2,0,38522.02154,1,0,11,94000,241,MORTGAGE,29,0,91.0473049
67810583,32.09957965,0,0,59435.89893,0,0,79,75000,158,MORTGAGE,45,0,211.3115474
67810586,39.94507004,1,0,74711.25896,0,0,5,300000,603,MORTGAGE,60,0,2541.566418
67810604,44.88438519,0,0,61249.19114,0,0,-18,30000,39,RENT,33,0,2886.602804
67810627,37.86139428,0,1,63158.98398,2,0,-13,93400,160,RENT,58,0,5878.356856
67810636,46.508483,1,0,52593.26618,0,0,34,80000,255,RENT,45,0,5896.146575
67810646,34.54895389,2,0,30903.83211,0,0,-21,29000,197,RENT,36,0,653.7609536
67810706,16.45566787,0,0,80349.16087,2,0,-6,50000,231,MORTGAGE,37,0,527.9369712
67810721,13.66464192,1,0,59964.95804,0,0,28,55000,144,RENT,45,0,1058.638323
67810737,36.71688631,1,1,57850.80978,2,0,-9,100000,162,MORTGAGE,56,0,5479.098582
67810748,14.66526372,1,1,63106.87208,0,0,-46,165000,251,RENT,40,0,4860.516755
67810787,3.959656492,0,0,24290.99493,1,0,-30,60000,161,MORTGAGE,44,0,490.8652015
67810806,59.67975038,1,1,42483.15128,0,0,-17,60000,314,OWN,30,0,140.8676799
67810840,64.29565418,0,0,59328.81327,0,0,-43,90000,338,MORTGAGE,34,0,50.17135746
67810870,14.53200747,1,2,47826.53827,1,0,-34,75000,235,MORTGAGE,44,0,147.8478176
67810879,21.51998557,0,0,48852.09707,0,0,-19,50000,336,OWN,42,0,3678.861468
67810891,16.81349993,2,0,69221.43247,0,0,64,250000,486,MORTGAGE,40,0,4113.541728
67810910,35.86515124,1,0,51759.13306,0,0,12,147000,184,OWN,42,0,4981.146239
67810914,16.11862119,3,1,85671.22917,0,0,25,55000,172,MORTGAGE,38,1,1050.273009
67818153,19.80749629,1,0,49388.05444,0,0,-68,40000,145,MORTGAGE,31,0,422.6814939
67818189,42.30701349,1,1,62074.05921,2,0,4,120000,235,RENT,46,0,1163.672659
67818230,10.16884723,1,1,57260.59,0,0,-16,73000,140,OWN,57,0,339.8785437
67818341,30.39864057,3,0,41385.7987,1,0,-47,65000,484,RENT,45,0,1923.607737
67818411,9.32043709,2,2,34534.34741,0,0,14,80000,146,MORTGAGE,31,0,32.74001232
67818422,13.76685945,1,0,50556.31985,2,0,-55,45000,257,OWN,51,0,1118.248025
67818446,8.085886009,1,0,78807.53092,0,0,0,100000,223,MORTGAGE,41,0,8364.627016
67818698,26.37039917,1,0,44095.71842,0,0,-9,45000,205,RENT,48,0,10381.36707
67818704,29.99989955,0,0,57783.42586,0,0,-27,50000,466,OWN,41,0,2969.98703
67818715,2.798350077,3,0,46142.75956,1,0,29,40000,335,RENT,51,0,710.1198302
67818724,25.04144814,1,0,53323.40483,0,0,-6,47000,173,OWN,48,0,443.2979985
67818726,7.901370766,2,0,67130.18462,1,0,7,32000,117,RENT,28,0,74.08775173
67818735,45.09939488,1,0,40769.90258,0,0,20,120000,115,MORTGAGE,49,0,1083.93031
67818736,33.20008316,2,1,74090.65346,2,0,24,95000,295,RENT,41,0,1234.714809
67818760,46.02228572,3,1,40926.28304,0,0,3,75000,123,RENT,39,0,167.6120561
67818762,22.13857381,1,0,60150.96841,0,0,-27,51646,294,RENT,47,0,4047.591375
67818765,41.97369762,0,0,27640.11406,0,0,-3,64000,146,MORTGAGE,45,0,2101.710632
67818777,14.2320109,1,0,69270.78037,2,0,23,80000,182,MORTGAGE,34,0,955.9064796
67818805,25.62395342,0,0,89069.8236,0,0,14,60000,129,RENT,25,0,1061.980511
67818806,12.75728467,2,0,49594.69344,0,0,-19,45000,137,MORTGAGE,49,0,3768.881413
67818830,75.34571724,0,0,34608.9283,1,0,24,60000,125,OWN,44,0,1368.952889
67818846,3.826143912,0,0,61512.50835,2,0,-2,100000,312,MORTGAGE,45,0,2017.774523
67818851,8.385604092,0,1,51362.7493,0,0,-32,60000,180,RENT,36,0,230.8467839
67818855,14.72667855,0,1,82122.09607,0,0,78,108500,216,MORTGAGE,71,0,597.0574344
67818869,52.23169476,1,1,41011.82515,0,0,4,55000,202,RENT,51,0,2111.926146
67818870,24.06782065,3,0,29945.71242,0,0,-75,70000,205,MORTGAGE,38,0,1057.552669
67818898,16.30969819,2,0,54556.6975,0,0,-28,48865,137,RENT,46,0,285.572147
67818904,39.36653754,1,0,58749.84861,0,0,41,65000,131,RENT,46,0,334.8595673
67818931,73.13887034,1,0,38465.36016,0,0,25,67300,98,OWN,44,0,2461.248853
67818961,19.80257376,2,0,64407.3596,0,0,37,70000,138,MORTGAGE,18,0,2309.31037
67818996,42.42647225,1,0,50839.04753,1,0,-10,90000,139,MORTGAGE,43,0,2552.685047
67819008,45.31361097,3,1,45937.66235,2,0,24,125000,300,RENT,50,0,2556.623537
67819015,16.13738728,2,1,58170.85478,0,0,-8,135000,226,RENT,35,0,6496.464732
67819028,8.403141134,1,0,45685.97198,0,0,11,85400,152,RENT,25,0,7053.988184
67819031,17.31853112,1,0,38974.91984,0,0,-39,51000,159,MORTGAGE,35,0,1138.073199
67819046,34.88472439,2,0,25791.73097,2,0,-8,15700,122,RENT,41,0,3002.345864
67819091,26.9333202,1,1,40741.56785,1,0,-77,95000,152,MORTGAGE,58,0,2674.894209
67819095,21.90969919,3,0,87418.96723,0,0,-3,62897.12,164,MORTGAGE,42,0,380.5234128
67819099,13.84441724,2,2,50538.82964,0,0,-26,35000,218,MORTGAGE,35,0,3042.142167
67819106,14.65427824,3,1,34743.17248,0,0,6,32000,386,RENT,51,0,3708.814109
67819125,34.10801953,0,0,69002.32637,1,0,-33,260000,409,MORTGAGE,37,0,76.88565641
67819134,22.66266165,1,2,49295.17775,0,0,-3,97000,314,RENT,27,0,1485.735494
67819135,24.81318639,0,0,54380.34554,1,0,94,52000,199,MORTGAGE,33,0,572.9039642
67819148,1.128888686,3,0,54114.9114,0,0,-6,42848,75,RENT,47,0,5417.9588
67819151,17.96304257,1,1,72279.60526,0,0,-18,70000,116,MORTGAGE,32,0,175.8181152
67819189,51.84896743,1,1,30069.88788,0,0,3,55000,180,RENT,50,0,2150.49548
67819207,49.39222161,1,0,71890.55374,2,0,-91,45000,115,RENT,59,0,2093.242857
67819210,46.78709133,0,0,61177.78525,0,0,-12,159000,374,MORTGAGE,54,0,257.3908255
67819220,44.45010011,2,1,51159.63659,1,0,-2,60000,158,RENT,35,0,2898.122385
67819235,27.9270765,0,0,37190.96183,0,0,6,85000,182,RENT,28,0,632.4577767
67819236,45.97358291,1,0,46297.22577,2,0,32,173500,190,RENT,18,0,2357.418792
67819237,16.76482459,1,0,50635.3785,0,0,12,85000,160,RENT,36,0,574.9750432
67819246,49.0295154,3,1,77131.85054,0,0,-34,162463,343,MORTGAGE,19,0,995.8525452
67819253,19.05332438,0,1,71525.61561,1,0,-56,78000,205,OWN,44,0,799.7230041
67819274,42.83386564,3,0,44184.38602,0,0,30,42000,212,RENT,56,0,1852.28468
67819291,24.70388269,3,0,64264.17052,2,0,-18,81000,166,MORTGAGE,44,0,1946.557532
67819305,2.757793135,2,3,57069.95851,0,0,9,60000,121,RENT,35,0,1473.969407
67819327,57.03076004,0,0,45781.37065,0,0,45,74000,129,RENT,53,0,323.0537261
67819340,36.29016265,0,1,41341.29668,1,0,8,45250,136,OWN,34,0,2073.35755
67819372,27.19795197,3,1,58139.47555,1,0,-46,51124,167,RENT,37,0,546.4282918
67819420,32.06222257,2,0,55756.6268,0,0,10,41000,296,MORTGAGE,39,0,1116.285263
67819427,6.848935279,1,0,44141.6545,2,0,-7,55000,222,MORTGAGE,32,0,8391.884456
67819448,14.51965604,0,0,66709.66557,1,0,-42,200000,256,RENT,40,0,3734.79256
67819455,48.90694,2,1,52451.40087,0,0,29,50000,132,MORTGAGE,51,0,643.7922069
67819520,57.07999279,1,0,56270.4587,0,0,10,50000,188,RENT,40,0,493.1268604
67819594,12.21118823,0,1,66091.36,0,0,57,95000,167,MORTGAGE,27,0,1678.016892
67819597,31.99065929,0,0,62398.9624,0,0,1,50000,178,RENT,42,0,182.4555344
