current_delinquency_status,ever_30_plus_dpd_in_last_12m,casa_balance_to_emi_ratio_6m,customer_age,salary_to_emi,num_loans_all_product_category,length_of_relationship,max_delinquency_in_last_6m,outstanding_amt_to_gross_amt,family_size,years_of_service,event,casa_balance_to_emi_ratio_6m_g,customer_age_g,salary_to_emi_g,num_loans_all_product_category_g,length_of_relationship_g,outstanding_amt_to_gross_amt_g,family_size_g,years_of_service_g
Not Delinquent,No,1.151592508,35,0.212131784,3,117.8067941,>0,5.907123447,2,5,0,1.11-1.73,34-36,0-2.59,3,3,>0.78095,>1,1-5
Not Delinquent,No,0.131464735,49,11.47636998,5,81.85855528,0,7.9673937,4,15,0,0-0.15,43+,4.94+,4-5,5,>0.78095,>1,12-17
Not Delinquent,No,0.111393315,41,3.896890022,2,67.02796056,0,0.779609735,1,19,0,0-0.15,39-42,2.59-4.94,2,2,0.37779-0.78095,1,18-22
Not Delinquent,Yes,16.24570008,40,3.428088794,3,107.6500958,0,0.377183918,6,19,0,14.26+,39-42,2.59-4.94,3,3,0.35429-0.37779,>1,18-22
Not Delinquent,No,7.246667079,36,12.16414336,2,155.6073049,0,0.377560218,5,20,0,5.57-14.26,34-36,4.94+,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,1.038685864,34,5.916239961,1,158.7079446,0,9.672498923,7,26,0,0.74-1.11,34-36,4.94+,1,1,>0.78095,>1,23+
Not Delinquent,No,1.064253117,19,9.877762845,1,58.31912968,0,0.361924641,4,1,0,0.74-1.11,18-24,4.94+,1,1,0.35429-0.37779,>1,1-5
Not Delinquent,Yes,14.51557949,29,4.505208356,5,156.2680344,0,0.38445654,1,8,0,14.26+,28-29,2.59-4.94,4-5,5,0.37779-0.78095,1,6-11
Not Delinquent,No,0.48379335,21,13.94717839,3,158.9663989,0,0.733452321,6,13,0,0.31-0.49,18-24,4.94+,3,3,0.37779-0.78095,>1,12-17
Not Delinquent,Yes,0.870269354,26,13.80235564,5,154.63443,0,0.356655868,5,13,0,0.74-1.11,25-27,4.94+,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.241525938,47,2.843809931,2,159.8291742,0,0.37111857,0,10,0,0.15-0.31,43+,2.59-4.94,2,2,0.35429-0.37779,0,6-11
Not Delinquent,No,13.36605323,48,3.399007033,3,67.66091024,0,0.132261154,10,30,0,5.57-14.26,43+,2.59-4.94,3,3,<0.35429,>1,23+
Not Delinquent,No,0.020545673,35,8.204761469,2,158.9097951,>0,9.646653934,9,9,0,0-0.15,34-36,4.94+,2,2,>0.78095,>1,6-11
Not Delinquent,No,0.149978974,31,2.446749153,3,86.59537051,0,0.102458628,7,5,0,0-0.15,30-31,0-2.59,3,3,<0.35429,>1,1-5
Delinquent,No,1.578316756,26,3.718472012,3,61.29127619,0,0.771146603,9,3,0,1.11-1.73,25-27,2.59-4.94,3,3,0.37779-0.78095,>1,1-5
Not Delinquent,No,2.463682464,31,1.79118569,4,155.1546485,>0,0.377484308,2,22,0,1.73-2.9,30-31,0-2.59,4-5,4,0.35429-0.37779,>1,18-22
Not Delinquent,No,13.41108576,41,13.43421318,15,143.9163772,0,0.192722491,3,27,0,5.57-14.26,39-42,4.94+,6+,15,<0.35429,>1,23+
Delinquent,No,8.882354578,40,2.475556742,2,126.3480869,0,4.500077463,11,9,0,5.57-14.26,39-42,0-2.59,2,2,>0.78095,>1,6-11
Not Delinquent,No,0.424100876,47,3.423264892,3,7.686778502,0,0.476725042,8,1,0,0.31-0.49,43+,2.59-4.94,3,3,0.37779-0.78095,>1,1-5
Not Delinquent,No,0.007037297,38,2.088144148,16,70.01128838,0,0.147110991,5,21,0,0-0.15,37-38,0-2.59,6+,16,<0.35429,>1,18-22
Not Delinquent,No,0.433369408,35,13.4564866,3,72.16476298,0,0.556192642,2,6,0,0.31-0.49,34-36,4.94+,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,Yes,1.158515842,32,4.642107679,4,8.710369906,0,0.354936469,1,21,0,1.11-1.73,32-33,2.59-4.94,4-5,4,0.35429-0.37779,1,18-22
Not Delinquent,No,0.893404304,18,1.807733627,1,65.09952883,0,0.360671271,7,20,0,0.74-1.11,18-24,0-2.59,1,1,0.35429-0.37779,>1,18-22
Delinquent,No,0.701547843,32,2.496597251,3,7.487496319,0,0.288923699,0,6,0,0.49-0.74,32-33,0-2.59,3,3,<0.35429,0,6-11
Not Delinquent,No,1.118499146,39,3.807177948,3,15.8700649,0,0.364913415,7,21,0,1.11-1.73,39-42,2.59-4.94,3,3,0.35429-0.37779,>1,18-22
Not Delinquent,No,7.074122937,50,9.325518653,3,58.24684601,0,0.219812082,10,4,0,5.57-14.26,43+,4.94+,3,3,<0.35429,>1,1-5
Not Delinquent,No,1.49032808,32,4.254969709,12,133.1639824,0,0.357909389,5,5,0,1.11-1.73,32-33,2.59-4.94,6+,12,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.079889081,27,3.181117324,5,153.6044117,0,5.51751418,2,12,0,0-0.15,25-27,2.59-4.94,4-5,5,>0.78095,>1,12-17
Delinquent,No,1.01397852,25,9.049930737,2,58.08381544,0,0.529423653,11,3,0,0.74-1.11,25-27,4.94+,2,2,0.37779-0.78095,>1,1-5
Not Delinquent,Yes,0.39740599,35,11.14179994,3,158.5620051,0,0.753633698,0,1,0,0.31-0.49,34-36,4.94+,3,3,0.37779-0.78095,0,1-5
Not Delinquent,No,0.685178271,47,5.658950383,3,28.11864783,0,0.18654253,9,32,0,0.49-0.74,43+,4.94+,3,3,<0.35429,>1,23+
Not Delinquent,No,2.18126085,42,3.227158427,2,79.3977776,0,0.103666103,5,4,0,1.73-2.9,39-42,2.59-4.94,2,2,<0.35429,>1,1-5
Not Delinquent,No,2.378056464,20,4.511502189,1,154.1401122,>0,0.320488937,2,18,0,1.73-2.9,18-24,2.59-4.94,1,1,<0.35429,>1,18-22
Not Delinquent,No,12.58782555,19,14.26596747,1,101.4411567,0,0.186538321,0,3,0,5.57-14.26,18-24,4.94+,1,1,<0.35429,0,1-5
Not Delinquent,No,0.311189676,23,3.263697229,5,61.20420624,0,0.369149255,1,19,0,0.31-0.49,18-24,2.59-4.94,4-5,5,0.35429-0.37779,1,18-22
Not Delinquent,No,0.766251573,32,9.043722531,4,91.34549545,0,0.556475391,1,2,0,0.74-1.11,32-33,4.94+,4-5,4,0.37779-0.78095,1,1-5
Not Delinquent,No,1.545476131,25,0.182407567,4,153.70971,0,5.112719869,2,8,0,1.11-1.73,25-27,0-2.59,4-5,4,>0.78095,>1,6-11
Not Delinquent,No,6.677312758,37,1.529024217,4,114.1394885,0,0.644913104,2,7,0,5.57-14.26,37-38,0-2.59,4-5,4,0.37779-0.78095,>1,6-11
Delinquent,No,0.100915338,38,2.402985187,2,101.5465965,0,0.362084529,2,18,0,0-0.15,37-38,0-2.59,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,0.035729492,34,8.507691734,5,71.11309942,0,0.366946174,8,21,0,0-0.15,34-36,4.94+,4-5,5,0.35429-0.37779,>1,18-22
Not Delinquent,No,1.753189616,47,0.269974561,1,136.2619448,0,0.526185271,1,16,0,1.73-2.9,43+,0-2.59,1,1,0.37779-0.78095,1,12-17
Not Delinquent,No,0.520578652,21,0.583485854,4,88.79620048,0,0.745124133,2,2,0,0.49-0.74,18-24,0-2.59,4-5,4,0.37779-0.78095,>1,1-5
Not Delinquent,No,2.669918612,33,1.631655792,4,130.6716218,0,5.149548041,8,4,0,1.73-2.9,32-33,0-2.59,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,5.518695536,52,1.184279106,2,36.08750162,0,6.238396305,8,6,0,2.9-5.57,43+,0-2.59,2,2,>0.78095,>1,6-11
Not Delinquent,Yes,13.80578083,46,7.81935706,3,95.04593845,0,0.356004064,9,8,0,5.57-14.26,43+,4.94+,3,3,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.424071435,22,7.300016782,4,67.67047403,0,0.31753098,10,3,0,0.31-0.49,18-24,4.94+,4-5,4,<0.35429,>1,1-5
Not Delinquent,No,20.17291621,31,0.356276008,2,37.36751566,0,0.62168158,0,27,0,14.26+,30-31,0-2.59,2,2,0.37779-0.78095,0,23+
Not Delinquent,No,0.975483814,20,3.574046481,6,70.01532214,>0,0.104119357,4,9,0,0.74-1.11,18-24,2.59-4.94,6+,6,<0.35429,>1,6-11
Delinquent,No,0.198510933,38,0.637057173,4,68.19959304,0,0.566206426,9,17,0,0.15-0.31,37-38,0-2.59,4-5,4,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.631887521,29,1.857393148,12,31.33565808,0,0.260064829,1,2,0,0.49-0.74,28-29,0-2.59,6+,12,<0.35429,1,1-5
Not Delinquent,No,20.9576362,24,5.001901589,4,62.41636156,0,0.185182769,2,16,0,14.26+,18-24,4.94+,4-5,4,<0.35429,>1,12-17
Not Delinquent,No,0.255209982,33,5.042635375,1,97.29382919,0,0.369349434,7,16,0,0.15-0.31,32-33,4.94+,1,1,0.35429-0.37779,>1,12-17
Not Delinquent,No,3.283781942,40,0.741080498,4,157.5070779,0,0.362814551,3,13,0,2.9-5.57,39-42,0-2.59,4-5,4,0.35429-0.37779,>1,12-17
Not Delinquent,No,1.870075505,29,2.854285003,3,20.03846263,0,3.687279519,2,30,0,1.73-2.9,28-29,2.59-4.94,3,3,>0.78095,>1,23+
Delinquent,No,0.848922813,48,1.134277127,2,73.1810212,0,0.370445671,1,10,0,0.74-1.11,43+,0-2.59,2,2,0.35429-0.37779,1,6-11
Not Delinquent,No,0.171717612,40,2.325713025,1,15.31815031,0,0.655982699,3,11,0,0.15-0.31,39-42,0-2.59,1,1,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.033774986,31,3.755547114,5,73.57097576,0,0.286023922,9,16,0,0.74-1.11,30-31,2.59-4.94,4-5,5,<0.35429,>1,12-17
Not Delinquent,No,0.273349875,34,3.00237396,3,44.05049176,0,4.841092239,2,13,0,0.15-0.31,34-36,2.59-4.94,3,3,>0.78095,>1,12-17
Not Delinquent,No,19.70038482,29,3.579322967,3,156.2214596,>0,0.665894952,5,19,0,14.26+,28-29,2.59-4.94,3,3,0.37779-0.78095,>1,18-22
Not Delinquent,No,1.899257532,22,10.34028848,3,55.34390654,0,0.515224713,5,24,0,1.73-2.9,18-24,4.94+,3,3,0.37779-0.78095,>1,23+
Not Delinquent,No,16.89041368,18,4.190592726,3,127.0488967,0,4.711374662,10,10,0,14.26+,18-24,2.59-4.94,3,3,>0.78095,>1,6-11
Not Delinquent,No,21.05570678,25,0.060418138,1,152.3875549,0,0.561713703,1,25,0,14.26+,25-27,0-2.59,1,1,0.37779-0.78095,1,23+
Not Delinquent,No,2.652694374,53,1.529538749,3,156.4818974,0,0.354661954,1,27,0,1.73-2.9,43+,0-2.59,3,3,0.35429-0.37779,1,23+
Not Delinquent,No,2.272579996,31,5.372241421,2,5.834623574,0,9.076910563,3,5,0,1.73-2.9,30-31,4.94+,2,2,>0.78095,>1,1-5
Not Delinquent,No,3.545539516,32,4.159643106,1,22.99172481,0,0.698974693,1,20,0,2.9-5.57,32-33,2.59-4.94,1,1,0.37779-0.78095,1,18-22
Delinquent,No,4.566359531,26,4.377238652,4,156.8390699,0,0.376649496,2,3,0,2.9-5.57,25-27,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,22.67112247,41,0.305412557,5,154.070334,0,7.159521194,8,31,0,14.26+,39-42,0-2.59,4-5,5,>0.78095,>1,23+
Not Delinquent,No,1.659076327,42,3.359908882,1,154.3943644,0,3.690668955,1,30,0,1.11-1.73,39-42,2.59-4.94,1,1,>0.78095,1,23+
Not Delinquent,No,0.07070965,35,3.82890274,2,85.17136108,0,0.213173506,1,26,0,0-0.15,34-36,2.59-4.94,2,2,<0.35429,1,23+
Not Delinquent,No,0.108648255,37,11.27787572,3,153.1928472,0,0.374807754,9,18,0,0-0.15,37-38,4.94+,3,3,0.35429-0.37779,>1,18-22
Not Delinquent,No,15.31587814,29,5.960873348,3,5.686287196,0,0.095820576,2,25,0,14.26+,28-29,4.94+,3,3,<0.35429,>1,23+
Not Delinquent,No,3.798170442,32,2.496687963,2,133.0086639,0,0.367827726,8,10,0,2.9-5.57,32-33,0-2.59,2,2,0.35429-0.37779,>1,6-11
Not Delinquent,No,1.762344892,38,1.346393159,7,31.24210603,0,0.357901317,1,10,0,1.73-2.9,37-38,0-2.59,6+,7,0.35429-0.37779,1,6-11
Not Delinquent,No,0.36712181,38,3.883094317,3,45.5615112,>0,0.033524499,8,31,0,0.31-0.49,37-38,2.59-4.94,3,3,<0.35429,>1,23+
Not Delinquent,Yes,0.776071288,35,2.340749172,3,130.4998477,0,8.352500578,9,27,0,0.74-1.11,34-36,0-2.59,3,3,>0.78095,>1,23+
Not Delinquent,No,3.848141183,35,1.971530117,4,69.18747201,0,0.338678232,1,2,0,2.9-5.57,34-36,0-2.59,4-5,4,<0.35429,1,1-5
Not Delinquent,No,2.846974211,37,13.85348961,7,75.04484049,0,0.74856987,3,14,0,1.73-2.9,37-38,4.94+,6+,7,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.275291798,39,8.362568139,3,141.1160993,0,0.079873698,4,11,0,0.15-0.31,39-42,4.94+,3,3,<0.35429,>1,6-11
Not Delinquent,Yes,1.823493436,26,4.455979049,4,153.8188176,0,0.012581617,10,22,0,1.73-2.9,25-27,2.59-4.94,4-5,4,<0.35429,>1,18-22
Not Delinquent,No,1.099332459,31,3.754226157,4,125.2917334,0,0.119434913,1,19,0,0.74-1.11,30-31,2.59-4.94,4-5,4,<0.35429,1,18-22
Not Delinquent,No,7.714926502,26,1.216188314,10,96.35753228,0,4.692233048,3,15,0,5.57-14.26,25-27,0-2.59,6+,10,>0.78095,>1,12-17
Not Delinquent,No,6.266096142,43,4.832821041,2,9.911592044,0,0.64542729,4,20,0,5.57-14.26,43+,2.59-4.94,2,2,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.322596475,37,3.558197154,10,75.82455077,0,0.376162372,1,15,0,0.31-0.49,37-38,2.59-4.94,6+,10,0.35429-0.37779,1,12-17
Not Delinquent,No,24.12748479,40,0.717091363,1,159.994649,>0,0.355190546,7,8,0,14.26+,39-42,0-2.59,1,1,0.35429-0.37779,>1,6-11
Not Delinquent,No,1.449618561,36,2.621798295,15,13.43549698,0,0.592779741,2,7,0,1.11-1.73,34-36,2.59-4.94,6+,15,0.37779-0.78095,>1,6-11
Not Delinquent,No,23.83810772,41,4.856180621,4,126.214831,0,0.339469077,3,18,0,14.26+,39-42,2.59-4.94,4-5,4,<0.35429,>1,18-22
Not Delinquent,No,0.030662478,26,12.48955339,5,67.94291483,0,0.142503739,4,23,0,0-0.15,25-27,4.94+,4-5,5,<0.35429,>1,23+
Not Delinquent,Yes,1.16230874,34,4.340534291,4,71.77955117,0,0.374854989,6,5,0,1.11-1.73,34-36,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.285841091,41,13.22084632,5,87.99747213,0,0.375627092,0,21,0,0.15-0.31,39-42,4.94+,4-5,5,0.35429-0.37779,0,18-22
Not Delinquent,Yes,3.920049346,30,5.302146119,3,135.394756,0,0.057017206,3,10,0,2.9-5.57,30-31,4.94+,3,3,<0.35429,>1,6-11
Not Delinquent,No,2.448717554,28,9.365214226,5,95.05960239,0,0.118873071,9,12,0,1.73-2.9,28-29,4.94+,4-5,5,<0.35429,>1,12-17
Not Delinquent,Yes,1.988477239,29,1.487534676,3,81.69847914,0,0.570623323,2,20,0,1.73-2.9,28-29,0-2.59,3,3,0.37779-0.78095,>1,18-22
Not Delinquent,Yes,1.689199816,44,10.15346422,4,17.01467158,0,10.06570883,10,2,0,1.11-1.73,43+,4.94+,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,0.52145982,26,1.337547804,4,55.00169353,0,0.582004515,10,4,0,0.49-0.74,25-27,0-2.59,4-5,4,0.37779-0.78095,>1,1-5
Not Delinquent,No,15.61642592,34,9.991500423,2,0.28418416,0,10.76447767,9,27,0,14.26+,34-36,4.94+,2,2,>0.78095,>1,23+
Not Delinquent,No,0.614506716,29,3.042966263,4,35.14151412,0,0.682346635,2,5,0,0.49-0.74,28-29,2.59-4.94,4-5,4,0.37779-0.78095,>1,1-5
Not Delinquent,No,2.328315273,35,4.024470568,4,100.8944494,>0,0.669566949,3,7,0,1.73-2.9,34-36,2.59-4.94,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.654619882,34,3.786590455,5,77.01466787,0,0.632820108,2,31,0,1.11-1.73,34-36,2.59-4.94,4-5,5,0.37779-0.78095,>1,23+
Not Delinquent,No,10.38915545,42,4.771354211,12,41.59123944,0,0.358772498,10,7,0,5.57-14.26,39-42,2.59-4.94,6+,12,0.35429-0.37779,>1,6-11
Not Delinquent,Yes,1.222591244,36,4.892658724,2,65.50281646,0,8.16176036,2,16,0,1.11-1.73,34-36,2.59-4.94,2,2,>0.78095,>1,12-17
Not Delinquent,No,1.387437966,28,4.14484581,3,82.91331738,0,0.271640713,4,9,0,1.11-1.73,28-29,2.59-4.94,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.57956698,47,1.65510131,3,72.20349786,0,0.367603806,5,8,0,0.49-0.74,43+,0-2.59,3,3,0.35429-0.37779,>1,6-11
Not Delinquent,No,22.62758696,19,3.090739734,3,82.624775,0,3.266066656,1,16,0,14.26+,18-24,2.59-4.94,3,3,>0.78095,1,12-17
Not Delinquent,No,0.558597673,31,10.9391787,3,118.691228,0,0.502324433,1,29,0,0.49-0.74,30-31,4.94+,3,3,0.37779-0.78095,1,23+
Not Delinquent,No,3.948120205,34,0.647627483,2,135.3135141,0,0.376612895,1,1,0,2.9-5.57,34-36,0-2.59,2,2,0.35429-0.37779,1,1-5
Not Delinquent,No,0.855480234,46,11.00173129,3,86.92570238,0,0.118291022,2,29,0,0.74-1.11,43+,4.94+,3,3,<0.35429,>1,23+
Not Delinquent,No,2.353916458,29,14.44192614,5,156.7835829,0,0.354936231,9,21,0,1.73-2.9,28-29,4.94+,4-5,5,0.35429-0.37779,>1,18-22
Not Delinquent,No,1.284774778,39,8.023507001,2,68.31457886,>0,5.502384317,8,7,0,1.11-1.73,39-42,4.94+,2,2,>0.78095,>1,6-11
Not Delinquent,No,0.708512801,31,4.165220453,2,156.2595644,0,0.713456633,6,1,0,0.49-0.74,30-31,2.59-4.94,2,2,0.37779-0.78095,>1,1-5
Not Delinquent,No,4.245700012,37,7.207893578,5,155.6262432,0,0.099791036,2,19,0,2.9-5.57,37-38,4.94+,4-5,5,<0.35429,>1,18-22
Not Delinquent,No,1.496862283,33,3.997696159,9,52.52325045,0,8.184871969,2,10,0,1.11-1.73,32-33,2.59-4.94,6+,9,>0.78095,>1,6-11
Not Delinquent,No,0.849607843,28,2.817692637,10,87.16056589,0,4.022452117,1,3,0,0.74-1.11,28-29,2.59-4.94,6+,10,>0.78095,1,1-5
Not Delinquent,No,4.881624452,28,2.121798407,3,64.54931167,0,0.373183922,6,10,0,2.9-5.57,28-29,0-2.59,3,3,0.35429-0.37779,>1,6-11
Not Delinquent,No,13.88773325,29,1.425175982,9,157.4521185,0,0.361257456,6,24,0,5.57-14.26,28-29,0-2.59,6+,9,0.35429-0.37779,>1,23+
Not Delinquent,No,0.697729226,39,12.84679224,2,157.285119,0,0.311652306,9,16,0,0.49-0.74,39-42,4.94+,2,2,<0.35429,>1,12-17
Not Delinquent,No,15.56572872,29,1.074083834,2,114.492251,>0,0.074211016,2,8,0,14.26+,28-29,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,2.69245053,22,0.054818869,3,7.725235793,0,0.092573001,6,14,0,1.73-2.9,18-24,0-2.59,3,3,<0.35429,>1,12-17
Not Delinquent,No,0.549831777,32,13.12352634,5,84.75437351,0,0.368324597,10,9,0,0.49-0.74,32-33,4.94+,4-5,5,0.35429-0.37779,>1,6-11
Not Delinquent,No,2.860751347,38,1.49077818,2,148.9257146,0,0.352161238,6,8,0,1.73-2.9,37-38,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,0.998227778,33,12.18926678,3,44.26482664,0,0.675947998,6,21,0,0.74-1.11,32-33,4.94+,3,3,0.37779-0.78095,>1,18-22
Not Delinquent,No,13.00752789,33,5.249186822,2,106.4989763,>0,0.209115594,2,6,0,5.57-14.26,32-33,4.94+,2,2,<0.35429,>1,6-11
Not Delinquent,No,0.769415747,42,2.037192343,5,104.4441573,0,0.359275826,2,15,0,0.74-1.11,39-42,0-2.59,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.002917604,34,5.001127653,2,29.21670566,0,0.469607488,9,11,0,0-0.15,34-36,4.94+,2,2,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.129672945,37,0.180961435,3,38.32453871,0,0.310922234,3,15,0,0-0.15,37-38,0-2.59,3,3,<0.35429,>1,12-17
Delinquent,No,4.087737738,38,14.30928385,4,158.5851812,0,0.417168863,5,10,0,2.9-5.57,37-38,4.94+,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.356215822,46,14.80832992,2,154.7142165,0,0.12353831,2,3,0,0.31-0.49,43+,4.94+,2,2,<0.35429,>1,1-5
Not Delinquent,No,0.926426001,38,1.370090256,3,158.048371,0,0.162878118,7,10,0,0.74-1.11,37-38,0-2.59,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.004154686,21,0.438003721,1,81.14486813,0,0.426726844,1,22,0,0-0.15,18-24,0-2.59,1,1,0.37779-0.78095,1,18-22
Not Delinquent,No,0.281586699,45,0.827479585,3,16.68553638,0,0.339948867,9,4,0,0.15-0.31,43+,0-2.59,3,3,<0.35429,>1,1-5
Not Delinquent,No,11.71530731,30,10.71429106,4,39.6179501,0,0.626382214,0,19,0,5.57-14.26,30-31,4.94+,4-5,4,0.37779-0.78095,0,18-22
Not Delinquent,No,11.10433818,18,4.100201994,4,109.1886275,>0,7.94944076,3,27,0,5.57-14.26,18-24,2.59-4.94,4-5,4,>0.78095,>1,23+
Not Delinquent,No,2.444600672,38,5.325125234,3,29.66820261,0,6.821500736,1,13,0,1.73-2.9,37-38,4.94+,3,3,>0.78095,1,12-17
Not Delinquent,No,0.177689703,27,4.530605401,3,157.5592135,0,0.357396281,9,20,0,0.15-0.31,25-27,2.59-4.94,3,3,0.35429-0.37779,>1,18-22
Not Delinquent,No,7.951378935,31,4.17906085,4,67.44118595,0,9.465896182,5,10,0,5.57-14.26,30-31,2.59-4.94,4-5,4,>0.78095,>1,6-11
Not Delinquent,No,14.01732217,27,2.674358476,4,67.6650083,0,0.697801233,8,10,0,5.57-14.26,25-27,2.59-4.94,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.430427596,32,2.872243575,5,42.75620407,0,5.156312853,4,6,0,1.11-1.73,32-33,2.59-4.94,4-5,5,>0.78095,>1,6-11
Not Delinquent,No,1.587802139,21,2.661573777,3,7.152851383,0,0.601751504,5,27,0,1.11-1.73,18-24,2.59-4.94,3,3,0.37779-0.78095,>1,23+
Not Delinquent,No,0.108144502,35,10.92266979,3,68.44100207,0,0.12803221,9,1,0,0-0.15,34-36,4.94+,3,3,<0.35429,>1,1-5
Not Delinquent,No,0.37208477,38,3.87666796,2,156.592887,0,0.523762517,6,32,0,0.31-0.49,37-38,2.59-4.94,2,2,0.37779-0.78095,>1,23+
Not Delinquent,No,3.506803314,28,12.68904298,2,5.918056909,0,0.547052752,5,15,0,2.9-5.57,28-29,4.94+,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.725536324,25,0.652003962,3,69.97728858,>0,0.708763767,8,29,0,0.49-0.74,25-27,0-2.59,3,3,0.37779-0.78095,>1,23+
Not Delinquent,No,20.15930765,37,4.621706685,13,64.47437457,>0,0.371741887,4,13,0,14.26+,37-38,2.59-4.94,6+,13,0.35429-0.37779,>1,12-17
Not Delinquent,No,19.96837285,25,11.3138356,3,71.82799992,0,0.370929106,8,2,0,14.26+,25-27,4.94+,3,3,0.35429-0.37779,>1,1-5
Not Delinquent,No,11.41469855,49,4.592066362,3,31.78623574,0,2.257989165,6,4,0,5.57-14.26,43+,2.59-4.94,3,3,>0.78095,>1,1-5
Not Delinquent,No,0.911098775,32,1.72434729,4,112.8204771,>0,0.064922525,2,2,0,0.74-1.11,32-33,0-2.59,4-5,4,<0.35429,>1,1-5
Not Delinquent,Yes,0.638058697,30,1.163233554,2,118.9635984,0,0.354504145,2,12,0,0.49-0.74,30-31,0-2.59,2,2,0.35429-0.37779,>1,12-17
Not Delinquent,No,2.855889825,29,1.738282243,2,76.36656083,0,2.798879168,5,11,0,1.73-2.9,28-29,0-2.59,2,2,>0.78095,>1,6-11
Not Delinquent,No,0.52684022,42,9.935301864,7,94.43663646,0,0.457851114,3,21,0,0.49-0.74,39-42,4.94+,6+,7,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.494405539,25,14.47157514,5,132.4134108,0,0.372383077,8,16,0,0.49-0.74,25-27,4.94+,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,10.02295177,26,2.381135493,2,85.2653125,0,0.481977544,1,7,0,5.57-14.26,25-27,0-2.59,2,2,0.37779-0.78095,1,6-11
Not Delinquent,No,0.221679999,35,13.32836633,2,13.77009786,0,0.679062614,9,8,0,0.15-0.31,34-36,4.94+,2,2,0.37779-0.78095,>1,6-11
Not Delinquent,Yes,4.113233247,19,4.495940957,3,89.24687432,0,0.215425301,5,20,0,2.9-5.57,18-24,2.59-4.94,3,3,<0.35429,>1,18-22
Not Delinquent,No,2.052323263,36,9.366577308,5,151.8646316,0,0.375410258,0,18,0,1.73-2.9,34-36,4.94+,4-5,5,0.35429-0.37779,0,18-22
Not Delinquent,No,5.055600642,19,2.799067428,7,151.6253366,0,0.471995066,1,8,0,2.9-5.57,18-24,2.59-4.94,6+,7,0.37779-0.78095,1,6-11
Not Delinquent,No,0.069876859,36,1.346560816,3,68.30273679,0,0.364670636,1,16,0,0-0.15,34-36,0-2.59,3,3,0.35429-0.37779,1,12-17
Not Delinquent,Yes,4.768880069,29,3.390796325,3,10.89765039,0,0.049975884,5,21,0,2.9-5.57,28-29,2.59-4.94,3,3,<0.35429,>1,18-22
Not Delinquent,No,0.164722934,26,0.505307299,2,65.33904857,0,0.202462657,10,2,0,0.15-0.31,25-27,0-2.59,2,2,<0.35429,>1,1-5
Not Delinquent,No,16.76006755,30,4.664009371,11,156.5391131,>0,0.296410463,1,7,0,14.26+,30-31,2.59-4.94,6+,11,<0.35429,1,6-11
Not Delinquent,No,0.103992036,33,6.87713434,4,158.3101212,0,0.326644191,1,1,0,0-0.15,32-33,4.94+,4-5,4,<0.35429,1,1-5
Not Delinquent,No,14.89400909,39,0.99888841,4,130.9712364,0,4.164905382,2,4,0,14.26+,39-42,0-2.59,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,9.497145476,32,3.692666585,2,92.5644843,0,0.207507771,2,19,0,5.57-14.26,32-33,2.59-4.94,2,2,<0.35429,>1,18-22
Not Delinquent,No,18.02384014,27,3.66201829,2,51.12872887,0,0.648038706,1,13,0,14.26+,25-27,2.59-4.94,2,2,0.37779-0.78095,1,12-17
Not Delinquent,No,1.252411052,35,1.48515489,5,154.8596241,>0,0.415679335,3,4,0,1.11-1.73,34-36,0-2.59,4-5,5,0.37779-0.78095,>1,1-5
Not Delinquent,No,8.592940352,30,1.913659019,1,159.3541891,0,0.609543812,9,15,0,5.57-14.26,30-31,0-2.59,1,1,0.37779-0.78095,>1,12-17
Not Delinquent,No,13.71667241,29,14.80522856,5,61.92621758,0,2.493893527,5,5,0,5.57-14.26,28-29,4.94+,4-5,5,>0.78095,>1,1-5
