id,tgt_1,int_rate,num_tl_90g_dpd_24m,emp_length,dti,home_ownership,loan_amnt,LOR,FICO_Change,annual_inc,Occupation_group,product_group,loc_group,Occupation,product,location
67216366,0,13.18,0,< 1 year,7,MORTGAGE,32000,201,-130,208000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod2,loc780
67216371,0,11.99,0,5 years,25.51,RENT,6000,96,105,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod2,loc777
67216381,0,16.55,0,2 years,37.49,RENT,18400,209,110,40000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ10,Prod3,loc290
67216394,0,11.22,0,6 years,8.84,OWN,4200,59,45,33000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc749
67216397,0,10.64,0,< 1 year,22.4,MORTGAGE,6000,251,-40,51000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod2,loc375
67216403,0,9.17,0,N/A,29.93,MORTGAGE,6500,520,-65,31000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ34,Prod7,loc397
67216408,0,11.99,0,< 1 year,13.95,RENT,9000,309,-5,94203,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc175
67216415,0,17.57,0,1 year,35.64,RENT,5000,108,80,30000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod3,loc446
67216428,0,17.57,0,< 1 year,31.47,MORTGAGE,10000,143,185,36000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc279
67216445,0,10.64,0,N/A,14.95,OWN,23000,213,-115,50000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ15,Prod3,loc555
67216466,0,13.18,1,3 years,15.73,MORTGAGE,25000,343,15,75000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ13,Prod2,loc495
67216493,0,9.76,13,1 year,9.6,MORTGAGE,4000,209,0,68000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc724
67216498,0,16.99,0,< 1 year,25,MORTGAGE,35000,441,-35,78000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc418
67216499,0,6.89,1,7 years,19.42,MORTGAGE,20000,202,100,107000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc658
67216548,0,8.38,1,5 years,7.52,MORTGAGE,10000,251,-5,132000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc177
67216551,0,9.76,0,2 years,24.21,RENT,11050,224,-35,30000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc711
67216563,0,18.49,0,< 1 year,22.02,OWN,20150,128,50,63000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc797
67216565,0,14.48,0,5 years,12.05,OWN,20000,357,60,128790,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc188
67225236,0,8.38,0,10+ years,11.61,MORTGAGE,12000,304,-35,62000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ20,Prod2,loc425
67225262,0,11.99,0,10+ years,28.2,RENT,10000,127,90,36000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ15,Prod2,loc543
67225431,0,13.67,0,2 years,25.63,RENT,5000,144,60,20000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc660
67225518,0,14.48,0,8 years,16.33,RENT,3600,121,200,49000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod2,loc743
67235153,0,8.38,0,< 1 year,25.91,OWN,10000,254,-30,200000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ33,Prod3,loc92
67235229,0,9.76,0,8 years,14.4,RENT,5600,269,-10,55020,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ30,Prod3,loc61
67235388,0,19.99,0,10+ years,33.86,MORTGAGE,23250,185,0,58152,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc44
67235512,0,9.17,0,5 years,17.24,MORTGAGE,12000,155,-100,63000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc624
67235557,0,11.99,0,10+ years,14.67,MORTGAGE,11500,302,-95,66000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc258
67235563,0,15.41,1,< 1 year,17.6,OWN,2600,194,20,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc612
67235566,0,8.38,0,2 years,27.57,RENT,15000,260,-30,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc86
67235589,0,7.89,0,5 years,14.2,MORTGAGE,25000,233,-65,130000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67235642,0,12.59,0,8 years,28.38,MORTGAGE,17600,191,-5,170000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ30,Prod3,loc61
67235658,0,6.24,0,1 year,15.72,RENT,7000,185,80,70000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ42,Prod9,loc631
67235665,0,11.22,0,10+ years,17.41,RENT,13000,186,-35,65000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc794
67235675,0,16.55,0,6 years,13.96,MORTGAGE,20000,330,-30,140000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc661
67235703,0,13.67,0,9 years,11.43,RENT,16000,131,90,94000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc769
67235725,0,11.22,0,N/A,20.6,OWN,5000,201,215,18000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod2,loc787
67235727,0,11.99,0,10+ years,29.28,OWN,14000,125,115,65000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc116
67235759,0,8.38,0,N/A,31.66,MORTGAGE,5000,405,60,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc111
67235761,0,17.57,1,< 1 year,34.64,RENT,12000,254,105,30000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ16,Prod3,loc350
67235783,0,10.64,0,< 1 year,8.57,RENT,21000,172,-60,145000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ33,Prod9,loc87
67235804,0,12.59,0,10+ years,15.29,OWN,30000,255,75,125000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc728
67235805,0,11.99,0,8 years,30.8,MORTGAGE,6775,247,-105,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc166
67235808,0,8.38,0,2 years,34.29,MORTGAGE,24000,166,0,116000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc654
67235825,0,15.41,0,1 year,26.71,MORTGAGE,19050,228,10,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ25,Prod3,loc485
67235830,0,17.57,0,2 years,19.22,MORTGAGE,18250,151,150,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc661
67235838,0,10.64,0,10+ years,7.28,MORTGAGE,7200,184,-40,120000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ13,Prod3,loc500
67235842,0,9.76,0,1 year,22.44,RENT,13000,120,-10,63000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod3,loc777
67235847,0,12.59,0,3 years,35.07,MORTGAGE,15000,277,15,140000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod3,loc256
67235852,0,18.2,0,5 years,20.05,MORTGAGE,14000,173,135,48000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ15,Prod3,loc542
67235904,0,5.32,0,2 years,0.59,RENT,25000,323,305,285000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc728
67235941,0,13.67,0,1 year,27.84,RENT,12800,177,30,61000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc494
67235945,0,11.99,0,< 1 year,1.61,RENT,17000,121,-50,50000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ46,Prod6,loc785
67236033,0,14.48,0,2 years,35.69,RENT,30000,166,-75,90000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod3,loc255
67236038,0,13.18,0,10+ years,7.68,RENT,24000,140,30,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc763
67236051,0,13.18,0,7 years,15.65,MORTGAGE,24000,231,150,85000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod3,loc693
67236068,0,13.18,0,10+ years,28.18,MORTGAGE,10000,205,15,64000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc712
67236094,0,18.49,0,10+ years,14.88,MORTGAGE,18000,243,-10,130000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ17,Prod3,loc584
67236099,0,13.67,0,3 years,15.5,MORTGAGE,9000,76,30,68000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc613
67236112,0,10.64,0,10+ years,15.15,MORTGAGE,7000,170,0,75000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc127
67236116,0,5.32,0,5 years,22.49,MORTGAGE,26400,242,20,135000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ11,Prod4,loc258
67236146,0,6.89,0,5 years,27.2,MORTGAGE,3600,115,-10,30000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ33,Prod4,loc109
67236147,0,10.64,1,2 years,29.5,OWN,16000,106,-10,65000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc163
67236150,0,7.26,0,2 years,12.55,RENT,2800,121,55,39000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ13,Prod1,loc492
67236151,0,7.89,0,10+ years,10.43,MORTGAGE,12000,243,155,75000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ5,Prod3,loc738
67236162,0,5.32,0,5 years,17.7,RENT,5000,276,-70,77500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod3,loc783
67236211,0,7.26,0,7 years,20.16,OWN,15000,230,-30,100000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc415
67236218,0,10.64,0,8 years,12.78,MORTGAGE,21000,149,-95,150000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod3,loc247
67236243,0,15.41,0,10+ years,25.45,RENT,16000,109,100,100000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod2,loc372
67236246,0,13.67,0,1 year,24.19,RENT,20000,190,-5,78422,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod2,loc600
67236254,0,13.18,1,3 years,15.06,MORTGAGE,6000,106,5,95000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ42,Prod9,loc656
67236270,0,6.89,0,10+ years,8.04,RENT,6000,165,80,23000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc75
67236274,0,9.76,0,3 years,18.45,MORTGAGE,30000,201,-40,120000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod2,loc690
67236286,0,19.99,2,N/A,0.48,RENT,2500,522,35,5000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ11,Prod9,loc259
67236297,0,9.17,2,10+ years,33.13,MORTGAGE,12000,201,80,33333,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ16,Prod2,loc363
67236300,0,13.18,0,10+ years,16.26,MORTGAGE,3500,177,-50,65400,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ10,Prod1,loc287
67236339,0,9.76,0,4 years,20.07,RENT,8000,148,-50,51000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ29,Prod2,loc21
67236342,0,7.89,0,3 years,18.33,MORTGAGE,5900,174,30,50000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ22,Prod7,loc461
67236344,0,19.99,0,6 years,24.46,RENT,25300,109,-15,55000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc743
67236372,0,13.67,0,10+ years,23.82,MORTGAGE,17200,256,-30,81000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc95
67236380,0,6.24,0,10+ years,22.97,OWN,15000,233,20,37148,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ15,Prod2,loc558
67236381,0,14.48,0,10+ years,34.37,MORTGAGE,25000,106,135,74000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc393
67236393,0,12.59,0,1 year,19.65,OWN,1400,124,-50,59000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ16,Prod1,loc356
67236400,0,5.32,0,10+ years,13.99,OWN,7000,336,30,50000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc431
67236404,0,9.17,0,10+ years,12.2,MORTGAGE,5000,134,75,205000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc788
67236414,0,16.99,0,10+ years,22.56,MORTGAGE,12000,333,110,50000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc765
67236416,0,7.89,0,1 year,18.26,OWN,10500,329,140,55000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ29,Prod3,loc25
67236422,0,13.18,0,< 1 year,25.03,RENT,19200,160,275,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc661
67236425,0,7.89,0,9 years,21.16,MORTGAGE,25000,308,-10,160000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc399
67236428,0,9.76,0,< 1 year,8.89,MORTGAGE,18000,236,35,98000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc770
67236441,0,11.99,0,10+ years,14.65,RENT,35000,203,75,217000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc795
67236443,0,11.99,0,< 1 year,36.64,MORTGAGE,21000,205,95,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod2,loc439
67236445,0,16.99,0,N/A,10.73,MORTGAGE,15925,84,-65,95400,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc494
67236456,0,14.48,0,10+ years,8.27,RENT,7325,259,15,75000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod11,loc422
67236463,0,8.38,0,10+ years,27.55,OWN,14400,187,-30,79500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ22,Prod2,loc458
67236477,0,11.22,0,5 years,3.76,RENT,12000,180,90,200000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc744
67236484,0,11.99,0,10+ years,20.97,MORTGAGE,17550,229,70,65000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc619
67236508,0,13.67,0,7 years,11.05,RENT,12000,155,-35,68000,medium_tgt_occ,med_tg_prd,med_tgt_loc,Occ37,Prod7,loc162
67236512,0,10.64,0,2 years,26.6,RENT,26400,185,75,72000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc662
67236527,0,14.48,0,5 years,12.19,MORTGAGE,24000,130,-105,154000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ10,Prod4,loc301
67236549,0,21.99,0,5 years,7.6,OWN,9125,169,180,39000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod11,loc177
67236553,0,13.18,0,10+ years,20.19,MORTGAGE,12000,220,70,240000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ18,Prod3,loc12
67236555,0,16.99,0,N/A,21.26,RENT,13250,206,135,70000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc786
67236606,0,9.76,0,10+ years,29.27,MORTGAGE,21000,200,40,88400,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc644
67236633,0,11.99,0,< 1 year,9.2,RENT,11550,184,-5,100000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc75
67236638,0,18.99,0,< 1 year,20.45,RENT,12000,97,-55,45000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc372
67236655,0,13.18,0,N/A,14.54,OWN,21500,125,-10,138000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod2,loc174
67236658,0,6.89,0,3 years,16.78,MORTGAGE,12000,162,-5,50000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ28,Prod3,loc567
67236680,0,8.38,0,3 years,20.31,MORTGAGE,5000,103,-100,26000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod3,loc695
67236696,0,18.99,0,8 years,17,RENT,13200,65,-20,30000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod3,loc646
67236702,0,16.55,2,10+ years,13.98,RENT,9150,393,120,111000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67236703,0,7.26,0,2 years,17.08,MORTGAGE,27200,115,-10,119200,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ34,Prod3,loc370
67236712,0,5.32,0,8 years,15.17,OWN,23000,106,25,100000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod2,loc54
67236714,0,5.32,0,10+ years,5.53,MORTGAGE,15000,201,-30,98500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc717
67236725,0,11.22,0,5 years,19.59,MORTGAGE,6000,231,145,90000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ22,Prod7,loc461
67236744,0,12.59,0,1 year,25.39,OWN,15000,139,-10,38000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc373
67236753,0,6.24,0,2 years,15.17,MORTGAGE,28000,234,-10,220000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc80
67236764,0,14.48,0,4 years,15.22,OWN,20000,171,15,90100,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod2,loc253
67236766,0,9.17,0,4 years,18.82,MORTGAGE,15000,336,-25,92000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ36,Prod3,loc779
67236774,0,11.99,0,10+ years,18.7,RENT,13000,182,50,55450,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc52
67236794,0,5.32,0,8 years,8.5,RENT,16000,234,-5,135000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod3,loc54
67236806,0,11.22,0,10+ years,24.99,RENT,19500,161,155,67000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ13,Prod3,loc511
67236811,0,11.99,0,2 years,14.97,MORTGAGE,17000,165,-110,65000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod2,loc784
67236812,0,7.89,0,N/A,14.48,MORTGAGE,12000,303,30,38460,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc613
67236831,0,17.86,0,4 years,15.32,OWN,12000,117,30,56000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc289
67236852,0,8.38,0,2 years,29.1,RENT,18000,46,10,56000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc79
67236863,0,13.18,0,< 1 year,31.11,RENT,4575,160,200,56000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc719
67236894,0,13.18,0,6 years,31.4,RENT,5200,65,65,24000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ8,Prod2,loc171
67236901,0,8.38,0,3 years,16.8,RENT,5000,208,-85,47000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc293
67236920,0,7.89,0,7 years,5.22,MORTGAGE,21700,294,-120,163000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc436
67236927,0,9.17,0,10+ years,21.36,MORTGAGE,22400,150,15,120000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ7,Prod4,loc46
67236956,0,6.24,0,10+ years,19.22,RENT,2800,77,40,112000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod2,loc230
67236994,0,20.99,0,6 years,27.89,RENT,7425,105,-90,26000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ22,Prod11,loc458
67237001,0,14.48,0,10+ years,19.82,OWN,17500,321,-15,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc48
67237023,0,7.89,0,7 years,26.77,MORTGAGE,9000,113,-70,65000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ41,Prod2,loc322
67237059,0,9.17,0,4 years,10.49,MORTGAGE,1800,464,-90,86000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ19,Prod4,loc184
67237084,0,6.89,0,N/A,7.71,MORTGAGE,15000,648,45,57108,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc235
67237096,0,13.18,0,3 years,16.58,RENT,33325,211,-35,80000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc633
67237102,0,9.76,0,2 years,16.49,RENT,30000,300,10,170000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod2,loc492
67237107,0,13.18,0,3 years,23.81,RENT,8000,74,-75,25000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc106
67237120,0,20.99,0,7 years,24.52,RENT,11050,155,65,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc711
67237121,0,12.59,0,10+ years,3.19,MORTGAGE,35000,284,-65,98000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc765
67237125,0,5.32,0,3 years,15.69,MORTGAGE,15000,249,-25,120000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc396
67237128,0,7.26,0,< 1 year,16.5,RENT,6000,355,-75,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc660
67237135,0,19.99,0,< 1 year,15.45,RENT,16000,196,150,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc612
67237149,0,9.17,0,10+ years,10.81,MORTGAGE,5000,196,-65,45000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ32,Prod9,loc712
67237173,0,8.38,0,3 years,19.28,MORTGAGE,28000,215,20,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc399
67237213,0,13.67,0,1 year,31.17,RENT,9800,49,-30,40000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ46,Prod3,loc789
67237230,0,13.18,0,2 years,16.03,MORTGAGE,30000,274,-5,170000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ13,Prod6,loc502
67237254,0,11.99,0,N/A,13.88,MORTGAGE,6000,59,105,23793.6,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc717
67237257,0,13.18,0,10+ years,18.6,RENT,15000,175,-45,50000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc757
67237297,0,10.64,0,10+ years,10.5,OWN,6000,326,-10,37600,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc107
67237313,0,15.41,0,6 years,22.27,RENT,7550,53,185,18000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ9,Prod2,loc169
67237336,0,9.17,0,< 1 year,4.65,MORTGAGE,8000,347,-5,68000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod2,loc230
67237349,0,16.99,0,7 years,16.3,MORTGAGE,35000,102,220,139019.35,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc387
67237352,0,10.64,0,8 years,14.59,MORTGAGE,21000,106,-55,120000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc634
67237358,0,7.89,1,10+ years,16.03,OWN,28000,169,10,155000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ11,Prod6,loc260
67237367,0,20.99,0,N/A,10.46,MORTGAGE,7450,109,85,104052,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc203
67237380,0,10.64,0,10+ years,6.04,RENT,30000,265,60,150000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc100
67237406,0,11.22,0,10+ years,20.65,MORTGAGE,4200,146,205,42000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ11,Prod9,loc258
67237411,0,17.86,0,< 1 year,5.57,OWN,2500,170,165,8400,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ14,Prod9,loc414
67237422,0,5.32,0,2 years,9.97,MORTGAGE,16000,209,0,190000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod2,loc712
67237434,0,17.57,0,5 years,11.13,RENT,30000,199,-50,108000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67237441,0,7.89,0,10+ years,39.67,MORTGAGE,15000,243,-35,55000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ11,Prod2,loc262
67237444,0,13.67,0,< 1 year,3.83,RENT,3000,57,-75,23500,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod2,loc425
67237445,0,7.89,0,5 years,7.19,MORTGAGE,28000,196,10,88000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ10,Prod3,loc290
67237496,0,15.41,0,10+ years,39.42,MORTGAGE,4875,311,30,92000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc181
67237497,0,9.17,0,5 years,23.38,MORTGAGE,5000,243,-10,46706,high_tgt_occ,low_tgt_prd,high_tgt_loc,Occ21,Prod3,loc423
67237500,0,8.38,0,N/A,5.96,OWN,15000,202,20,82000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ42,Prod4,loc619
67237501,0,5.32,0,10+ years,16.66,MORTGAGE,6000,136,-45,77000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc633
67237508,0,17.86,0,2 years,21.41,RENT,20000,200,145,45800,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc660
67237535,0,16.55,0,5 years,17.54,OWN,9350,88,165,26000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc732
67237538,0,16.55,0,N/A,38.79,OWN,15000,306,40,50000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc121
67237586,0,13.18,0,10+ years,19.46,RENT,15000,175,-20,44700,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ10,Prod2,loc290
67237613,0,16.99,1,10+ years,29.89,OWN,8000,117,140,90000,medium_tgt_occ,med_tg_prd,med_tgt_loc,Occ30,Prod4,loc54
67237621,0,17.86,0,< 1 year,34.79,RENT,35000,223,5,85000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc233
67237626,0,12.59,0,2 years,20.2,RENT,11200,198,180,60000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ34,Prod9,loc390
67237642,0,11.99,0,< 1 year,8.14,MORTGAGE,12000,99,40,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc145
